age,income,family_size,employed,education,marital_status,race,hicoverage
80,27999,0,5,39,4,1,1
61,42061,0,5,41,4,1,1
35,128501,1,1,43,1,1,1
37,0,1,7,43,1,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
33,17,0,7,39,7,1,1
36,52153,0,1,39,7,1,1
31,95491,1,1,43,1,1,1
32,73250,1,1,45,1,1,1
72,13201,1,6,42,5,1,1
42,19501,1,6,39,7,1,1
79,69274,1,5,41,1,1,1
77,13380,1,5,39,1,1,1
42,80007,1,1,39,1,1,1
29,70010,1,1,39,1,1,1
4,0,1,0,0,7,1,1
44,7560,1,6,39,7,1,1
75,11292,1,5,35,5,1,1
43,11292,1,6,39,7,1,1
35,110758,1,1,45,1,1,1
40,58045,1,1,43,1,1,1
37,24837,0,4,44,7,1,2
78,91526,1,5,45,1,1,1
70,21697,1,5,41,1,1,1
48,57005,1,1,43,1,1,1
42,45301,1,1,39,1,1,1
16,3400,1,1,35,7,1,1
12,0,1,0,0,7,1,1
63,77690,1,1,42,1,1,2
67,681,1,5,39,1,1,1
41,114501,1,1,39,7,1,1
39,48250,2,1,43,7,1,1
16,21731,2,1,35,7,1,1
5,0,2,0,0,7,1,1
73,101656,1,5,43,1,1,1
70,52508,1,5,40,1,1,1
21,26000,0,1,40,7,1,1
22,19510,0,7,40,7,1,1
22,10000,0,1,40,7,1,1
77,15229,1,1,43,1,1,1
80,21084,1,5,40,1,1,1
78,72440,0,1,43,7,1,1
40,365515,1,1,43,1,1,1
33,185015,1,1,43,1,1,1
1,0,1,0,0,7,1,1
65,155000,1,1,44,1,1,1
45,63001,1,1,39,1,1,1
22,72000,1,1,39,7,1,1
20,140000,1,1,39,7,1,1
80,9428,1,5,43,1,1,1
80,2698,1,5,44,1,4,1
58,100,1,5,39,6,7,2
80,0,1,5,42,4,3,1
34,9600,1,1,43,7,1,1
1,0,1,0,0,7,1,1
58,0,0,7,42,3,1,2
55,392972,1,1,45,1,1,1
48,3380,1,4,42,1,1,1
19,17002,1,7,40,7,1,1
16,5002,1,2,36,7,1,1
51,71506,1,1,41,1,1,1
65,80060,1,1,39,1,1,1
23,135301,1,0,39,7,1,1
11,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
37,160877,1,1,42,1,1,1
39,2099,1,7,44,1,1,1
8,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
38,30003,1,1,44,1,1,1
37,200002,1,1,45,1,1,1
3,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
51,404012,1,1,43,7,1,1
15,0,1,7,36,7,1,1
45,71510,0,1,43,7,1,1
61,34960,1,1,40,5,1,1
24,0,1,7,37,7,1,2
74,16059,1,1,40,1,1,1
51,55080,1,1,43,1,1,1
51,95013,1,1,43,1,1,1
46,95004,1,1,43,1,1,1
17,1120,1,7,36,7,1,1
14,0,1,0,0,7,1,1
76,48300,1,1,39,1,1,1
75,36817,1,2,41,1,1,1
36,42002,1,1,42,1,1,1
30,38001,1,7,39,1,1,1
11,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
67,41864,1,5,44,1,1,1
68,18643,1,5,40,1,1,1
31,50000,1,1,39,1,1,1
28,70000,1,1,43,1,1,1
9,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
65,18216,1,5,43,1,1,1
65,37516,1,5,40,1,1,1
71,120500,0,1,44,4,1,1
71,18010,0,1,43,5,1,1
66,44904,0,5,44,4,1,1
47,30001,0,1,40,7,1,2
40,49060,1,1,40,1,1,1
46,31400,1,1,43,1,1,1
16,0,1,7,35,7,1,1
10,0,1,0,0,7,1,1
68,47742,1,5,44,1,1,1
67,45270,1,5,44,1,1,1
27,28010,0,1,39,7,1,1
24,5000,0,1,40,7,3,2
58,230,1,1,39,1,1,1
51,100000,1,1,44,1,1,1
12,0,1,0,0,7,2,1
11,0,1,0,0,7,2,1
43,58214,1,1,43,1,1,1
37,45002,1,1,39,1,1,1
16,3602,1,7,35,7,1,1
11,0,1,0,0,7,1,1
38,38105,1,1,41,1,1,1
39,15360,1,1,42,1,1,1
3,0,1,0,0,7,1,1
43,82100,1,1,39,1,1,1
44,53090,1,1,40,1,1,1
18,6000,1,7,37,7,1,1
16,0,1,7,36,7,1,1
80,21146,0,5,43,4,1,1
85,30640,1,5,44,4,1,1
66,39628,1,1,39,7,1,1
38,60000,1,1,39,7,1,1
17,30000,1,1,36,7,1,1
75,51514,1,5,39,1,1,1
75,60959,1,5,41,1,1,1
79,21552,0,5,40,4,1,1
80,21600,0,5,39,4,1,1
40,75000,1,1,43,1,1,1
38,49000,1,1,43,1,1,1
9,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
65,43430,0,5,43,7,1,1
68,26161,1,5,40,1,1,1
56,37302,1,1,41,1,1,1
40,140000,1,1,39,1,1,1
31,46215,1,1,43,1,1,1
12,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
76,55011,1,5,40,1,1,1
75,60007,1,5,45,1,1,1
50,117717,0,1,43,7,1,1
50,0,0,7,40,7,1,1
71,88153,1,5,43,1,1,1
55,70552,1,1,44,1,1,1
60,60000,1,1,39,1,1,1
60,55000,1,1,40,1,1,1
14,0,1,0,0,7,1,1
60,129751,1,2,43,1,1,1
60,106680,1,2,43,1,1,1
79,35836,1,5,39,4,1,1
34,69000,1,1,43,7,1,1
65,57728,0,1,39,4,1,1
80,77000,1,5,45,1,1,1
80,17801,1,5,43,1,1,1
66,2411,1,5,45,1,1,1
67,73,1,5,45,1,4,1
54,60000,0,1,39,7,1,1
46,121002,1,1,40,5,1,1
10,0,1,0,0,7,1,1
59,140520,1,1,43,5,1,1
21,5000,1,1,40,7,1,1
19,25001,1,1,40,7,1,1
18,2,1,1,37,7,1,1
60,670,1,1,44,1,1,1
60,205513,1,1,46,1,1,1
21,10,1,7,40,7,1,1
63,69440,1,1,43,1,1,1
60,108242,1,1,46,1,1,1
59,96100,0,1,42,5,1,1
23,23058,0,1,43,7,1,1
34,49092,0,1,43,7,1,1
61,88000,0,1,44,7,1,1
36,70115,1,1,44,1,1,1
38,177000,1,1,45,1,1,1
5,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
41,65000,1,2,43,7,1,1
15,0,1,7,36,7,1,1
43,24210,0,1,42,7,1,1
50,60000,0,1,39,5,1,1
78,35452,0,1,44,7,1,1
30,26500,1,1,39,1,1,1
39,50000,1,1,37,1,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
41,77993,1,1,43,1,1,2
39,88181,1,1,43,1,1,2
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
42,55240,1,1,46,1,1,1
43,141212,1,1,44,1,1,1
11,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
37,32000,1,1,39,7,1,2
14,0,1,0,0,7,1,2
12,0,1,0,0,7,1,2
39,40000,0,1,39,7,1,2
42,208301,1,1,45,1,1,1
39,141402,1,1,45,1,1,1
11,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
57,182015,1,1,44,1,1,1
44,7010,1,1,44,1,4,1
14,0,1,0,0,7,4,1
12,0,1,0,0,7,4,1
34,84031,1,7,43,1,4,1
35,94010,1,1,44,1,1,1
26,35000,0,1,44,7,4,1
21,35000,0,7,43,7,4,1
21,35000,0,7,44,7,4,1
36,0,1,7,39,5,1,1
15,13283,1,7,34,7,1,1
5,0,1,0,0,7,1,1
62,38868,1,5,39,1,1,2
61,0,1,1,39,1,1,2
16,12000,1,7,35,7,1,1
9,0,1,0,0,7,1,1
85,1400,0,5,39,5,1,1
85,19540,0,5,41,4,1,1
64,87600,1,5,41,1,1,1
63,1,1,5,43,1,1,1
33,67051,2,1,43,5,1,1
17,0,2,7,37,7,1,1
10,0,2,0,0,7,1,1
44,23008,1,1,42,1,1,1
43,12000,1,7,42,1,1,1
74,15984,1,5,40,1,1,1
71,13200,1,5,39,1,1,1
78,22800,1,5,39,1,1,1
77,12000,1,5,39,1,1,1
70,23641,1,5,39,1,1,1
76,21433,1,5,43,1,1,1
69,68699,1,5,43,1,1,1
73,79569,1,5,43,1,1,1
70,21433,1,5,43,1,1,1
75,23641,1,5,43,1,1,1
58,282750,1,1,46,1,1,1
55,8012,1,5,43,1,1,1
28,5002,1,1,43,7,1,2
25,40000,1,1,43,7,1,1
36,46100,0,1,41,7,1,1
25,70000,0,1,39,7,1,1
60,76849,1,1,40,6,1,1
18,0,1,7,37,7,1,1
35,6000,1,1,43,2,1,1
33,81000,1,0,41,1,1,1
16,13060,1,7,35,7,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
58,73057,1,6,36,1,1,1
58,14448,1,1,39,1,1,1
22,0,1,7,37,7,1,1
45,64240,1,1,42,1,1,1
48,72400,1,1,43,1,1,1
18,35250,1,1,39,7,1,1
14,0,1,0,0,7,1,1
35,50055,1,1,40,1,1,1
38,32000,1,1,37,1,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
43,80000,1,1,41,1,1,2
40,71126,1,1,43,1,1,2
14,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
51,163910,1,1,45,1,1,1
52,452201,1,1,45,1,1,1
17,2501,1,2,36,7,1,1
15,1,1,7,35,7,1,1
13,0,1,0,0,7,1,1
74,14148,1,5,41,1,1,1
73,86112,1,5,44,1,1,1
34,135001,1,4,44,1,1,1
36,30000,1,1,43,1,1,1
76,95434,0,5,39,4,1,1
68,19372,1,6,40,1,1,1
64,43932,1,5,39,1,1,1
64,88401,0,1,42,5,1,1
74,38687,0,5,39,4,1,1
67,152007,0,1,39,4,1,1
39,165011,1,1,43,1,1,1
36,449535,1,1,43,1,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
64,26005,0,7,40,7,1,1
80,37721,1,5,43,1,1,1
85,21897,1,5,43,1,1,1
56,66280,1,6,39,4,1,1
26,3600,1,7,40,7,1,2
27,58880,0,1,39,7,1,1
69,11591,1,5,39,5,1,1
52,11000,1,7,39,7,1,2
78,38497,1,5,44,1,1,1
77,13113,1,5,43,1,1,1
69,31166,0,5,43,4,1,1
26,63945,0,1,43,7,1,1
26,18520,0,1,43,7,1,1
56,31360,1,1,39,1,1,1
59,79662,1,1,39,1,1,1
22,14003,1,1,43,7,1,1
44,63059,1,1,44,4,1,1
20,6822,1,3,39,7,1,1
16,18024,1,7,35,7,1,1
67,95212,0,1,41,5,1,1
58,60280,1,1,44,1,1,1
58,0,1,1,45,1,1,1
53,70001,1,1,41,1,1,1
52,104669,1,1,43,1,1,1
23,54100,1,1,43,7,1,1
21,39000,1,1,39,7,1,1
74,27360,1,5,43,5,1,1
85,19540,0,5,40,4,1,1
80,63985,1,5,44,1,1,1
79,124085,1,5,43,1,1,1
80,20157,0,5,39,4,1,1
64,103515,1,1,43,1,1,1
52,150015,1,1,43,1,1,1
60,67000,1,1,41,1,1,1
58,36000,1,1,39,1,1,1
32,100000,1,1,41,7,1,1
27,28000,1,1,39,7,1,1
44,177000,1,1,46,1,1,1
36,142200,1,1,44,1,1,1
10,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
69,46203,1,5,40,1,1,1
80,17328,1,5,40,1,1,1
43,200329,1,1,39,1,1,1
66,10810,1,5,39,1,1,1
21,80000,1,4,39,7,1,1
21,21000,0,1,42,7,1,1
43,87000,1,1,46,1,1,1
42,30000,1,1,44,1,1,1
14,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
78,22380,1,5,43,4,1,1
50,16900,2,1,43,1,1,1
54,0,2,6,39,1,1,1
80,75400,1,5,44,1,1,1
85,51555,1,5,46,1,1,1
58,47030,0,1,44,5,1,1
63,20000,0,1,40,5,1,1
47,20401,1,6,39,5,1,1
9,0,1,0,0,7,1,1
70,16200,1,5,39,5,1,1
65,45000,1,1,39,7,1,1
80,60547,0,5,43,3,1,1
27,119528,1,1,43,7,1,1
30,21003,1,1,42,7,1,2
31,1590,0,4,43,7,1,2
44,57000,0,1,37,7,1,1
38,48002,0,1,41,7,1,2
62,68055,1,1,42,1,1,1
57,164655,1,1,39,1,1,1
70,24779,0,5,39,7,1,1
47,118200,1,6,41,1,1,1
59,60241,1,1,40,1,1,1
50,40000,1,1,39,7,1,1
41,79002,1,1,44,1,1,1
41,52647,1,1,44,1,1,1
12,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
39,7000,1,1,42,1,1,1
35,69900,1,1,43,1,1,1
6,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
36,60001,0,1,43,7,1,1
64,70238,0,5,40,4,1,1
31,104620,1,1,44,1,1,1
32,2200,1,7,43,1,1,1
1,0,1,0,0,7,1,1
49,67122,1,1,40,1,1,1
46,55046,1,1,41,1,1,1
18,25000,1,7,39,7,1,1
16,0,1,7,36,7,1,1
14,0,1,0,0,7,1,1
36,35010,1,1,39,1,1,1
34,41500,1,1,39,1,1,1
16,1400,1,3,36,7,1,1
8,0,1,0,0,7,1,1
35,9000,1,7,40,7,1,1
16,0,1,7,35,7,1,1
14,0,1,0,0,7,3,1
1,0,1,0,0,7,3,1
45,1025,1,7,44,1,1,1
48,700531,1,1,45,1,1,1
15,784,1,7,34,7,1,1
12,0,1,0,0,7,1,1
35,68750,1,1,39,7,1,1
9,0,1,0,0,7,1,1
54,50267,0,1,39,7,1,1
21,59400,0,1,39,7,1,1
56,90000,1,1,39,1,1,1
50,0,1,1,39,1,1,1
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
73,0,0,6,39,7,1,1
66,23485,0,6,33,7,1,1
59,22894,0,6,39,7,1,1
32,79003,1,0,42,1,1,1
32,28,1,7,43,2,1,1
4,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
36,9515,1,7,43,1,1,1
34,45010,1,1,40,1,1,1
1,0,1,0,0,7,1,1
68,29588,0,5,39,5,1,1
62,21844,1,5,40,1,1,1
67,47457,1,5,43,1,1,1
37,39000,1,1,43,7,1,1
16,12000,1,7,36,7,1,1
16,12002,1,7,36,7,1,1
68,53763,1,5,37,1,1,1
69,36879,1,5,43,1,1,1
32,26847,1,1,40,7,1,1
49,6,1,7,43,1,1,1
51,22036,1,1,39,1,1,1
22,0,1,7,40,7,1,1
19,0,1,7,39,7,1,2
17,0,1,7,37,7,1,1
14,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
33,50000,0,1,39,7,1,1
70,18746,1,5,40,1,1,1
74,200180,1,1,40,1,1,1
75,86159,1,5,44,1,1,1
76,89231,1,5,44,1,1,1
63,98006,1,5,43,1,1,1
65,48006,1,5,43,1,1,1
37,50000,1,1,43,7,1,1
33,50000,1,1,39,7,1,1
64,54025,0,1,44,4,1,1
59,54325,0,1,39,7,1,1
20,0,0,1,37,7,1,2
69,44500,0,1,41,4,1,1
25,58880,0,1,39,7,1,1
74,49393,1,5,39,1,1,1
77,14617,1,5,39,1,1,1
59,104000,1,1,42,1,1,1
67,39601,1,1,43,1,1,1
35,20000,0,1,39,7,1,2
61,33479,1,1,40,1,1,1
65,145800,1,1,39,1,1,1
35,86714,1,1,35,1,1,1
34,81516,1,1,42,1,1,1
85,18088,0,5,34,4,1,1
70,97229,1,5,46,7,1,1
85,38035,1,5,45,4,1,1
67,50005,0,1,39,4,1,1
42,59007,0,1,40,5,1,1
21,84005,0,1,40,7,1,1
65,61000,1,1,41,1,1,1
62,93427,1,1,41,1,1,1
61,28001,1,2,40,5,4,2
19,18000,1,1,39,7,4,2
54,20000,0,2,39,7,4,2
37,25000,0,1,44,7,4,1
33,90001,1,1,43,1,4,1
34,0,1,7,43,1,4,1
5,0,1,0,0,7,4,1
3,0,1,0,0,7,4,1
36,75007,1,1,43,1,4,1
38,45006,1,1,43,1,4,1
45,52010,1,1,44,7,1,1
13,0,1,0,0,7,1,1
33,30011,1,1,39,7,1,1
16,8748,1,1,35,7,1,1
14,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
30,27001,1,1,44,5,1,1
3,0,1,0,0,7,1,1
14,0,1,0,0,7,1,1
36,50000,0,1,37,7,1,1
31,120100,1,1,40,1,1,1
32,0,1,7,39,1,1,1
6,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
61,30125,0,1,39,7,1,1
54,13611,0,6,39,5,1,1
20,56050,0,1,39,7,1,1
67,55750,1,1,43,1,1,1
59,50001,1,1,43,1,1,1
69,34497,1,5,40,1,1,1
66,204406,1,2,42,1,1,1
52,83400,1,1,41,1,1,1
53,105500,1,1,41,1,1,1
26,75020,1,1,43,5,1,1
35,114051,1,1,44,1,1,1
35,223550,1,1,44,1,1,1
0,0,1,0,0,7,1,1
38,1,1,7,42,1,1,1
38,105000,1,1,39,1,1,1
11,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
58,80000,1,1,42,1,1,1
57,95000,1,1,44,1,1,1
27,35360,1,1,39,7,1,1
64,132801,1,2,39,1,1,1
80,80101,1,1,43,1,1,1
79,105023,1,1,43,1,1,1
80,26040,1,5,45,1,1,1
29,64984,0,2,44,7,1,1
55,75000,0,1,43,7,1,1
74,54296,1,5,39,1,1,1
72,17108,1,5,39,1,1,1
43,16000,1,1,39,7,1,1
54,202000,1,0,44,1,1,1
61,55000,1,1,44,2,1,1
21,0,1,7,40,7,1,1
55,97331,1,5,40,1,1,1
67,54001,1,1,40,1,1,1
80,35292,0,5,42,4,1,1
67,71003,1,1,39,1,1,1
64,11958,1,5,39,1,1,1
34,20000,0,1,39,7,1,1
32,47000,2,1,39,7,1,2
8,0,2,0,0,7,1,1
5,0,2,0,0,7,1,1
65,50000,1,1,43,1,1,1
80,155509,1,1,45,1,1,1
85,4608,1,5,39,4,1,1
73,38022,0,5,39,4,1,1
56,96000,1,5,44,1,1,1
56,89000,1,2,45,1,1,1
26,62510,1,4,44,7,1,1
65,67205,0,5,44,3,1,1
62,17628,1,6,40,1,1,1
61,60000,1,2,41,1,1,1
29,147500,1,1,43,1,1,1
30,191900,1,1,43,1,1,1
1,0,1,0,0,7,1,1
66,37320,1,1,46,1,1,1
65,8000,1,1,44,1,1,1
71,105139,1,5,44,1,1,1
70,26200,1,5,44,1,1,1
62,154600,0,1,43,5,1,1
21,14001,0,1,39,7,1,2
19,0,1,7,40,7,1,1
22,1,1,1,43,7,1,1
19,0,1,7,40,7,1,1
19,3000,1,7,40,7,1,1
59,143530,2,1,44,1,1,1
54,75008,2,1,44,1,1,1
53,42494,1,1,42,5,1,1
15,0,1,7,35,7,1,1
33,94500,1,1,43,5,1,1
6,0,1,0,0,7,1,1
38,71000,0,1,42,7,1,1
10,0,0,0,0,7,1,1
9,0,0,0,0,7,1,1
43,68000,1,1,39,1,1,1
45,46000,1,1,43,1,2,1
59,60000,1,1,39,1,1,1
62,30000,1,1,40,1,3,1
13,0,1,0,0,7,1,1
45,63000,1,1,44,1,1,1
38,45000,1,1,42,1,1,1
7,0,1,0,0,7,1,1
12,0,0,0,0,7,1,1
11,0,0,0,0,7,1,1
44,32542,1,1,42,5,1,1
14,0,1,0,0,7,1,1
43,58000,0,1,39,5,1,2
42,40000,1,1,43,1,1,1
43,1,1,7,43,1,1,1
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
71,31340,0,1,36,4,1,1
75,93505,1,5,42,1,1,1
70,16549,1,5,39,1,1,1
72,65601,1,5,43,1,1,1
70,37251,1,5,43,1,1,1
70,174727,1,1,44,1,1,1
70,35269,1,5,44,1,1,1
74,58226,0,5,39,4,1,1
35,28010,1,1,42,7,1,1
1,0,1,0,0,7,1,1
85,24960,0,5,39,4,1,1
72,88331,0,1,41,4,1,1
22,33012,0,1,39,7,1,1
26,79081,0,1,41,7,1,1
54,67513,0,1,39,3,1,1
75,32183,1,5,43,1,1,1
76,12205,1,5,42,1,1,1
80,22081,0,5,38,4,1,1
75,15000,1,5,37,1,1,1
77,22176,1,5,37,1,1,1
66,13979,0,6,39,5,1,1
58,110097,1,1,44,1,1,1
60,73087,1,7,44,1,1,1
30,45156,1,1,43,7,1,1
68,3901,1,5,43,1,1,1
65,78779,1,1,44,1,1,1
59,210700,1,1,39,7,1,1
85,865,1,5,39,5,1,1
61,18000,1,6,43,5,1,1
53,0,1,6,40,5,1,1
85,27349,1,5,40,1,1,1
85,53864,1,5,43,1,1,1
21,15500,0,7,40,7,1,2
75,59050,0,1,43,5,1,1
80,47477,1,5,39,1,1,1
80,25189,1,5,39,1,1,1
62,30001,0,1,39,5,1,2
59,36470,0,1,39,7,1,2
79,238096,1,5,43,1,1,1
80,38969,1,6,40,1,1,1
57,30150,1,1,39,7,1,1
53,38451,1,1,39,1,1,1
49,24258,1,1,39,1,1,1
26,32001,0,1,43,7,1,2
31,55500,0,1,39,7,1,2
55,75210,0,1,39,5,1,1
46,45110,0,1,39,5,1,1
21,30002,0,1,39,7,1,1
70,161504,1,1,39,1,1,1
70,190579,1,1,39,1,1,1
25,50000,1,1,39,7,1,1
57,82770,1,1,39,1,1,1
62,135801,1,6,43,1,1,1
25,57010,0,1,43,7,1,1
26,41910,0,1,43,7,1,1
33,74156,1,1,43,1,1,1
32,58000,1,1,42,1,1,1
5,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
63,391021,1,1,43,5,1,1
30,20101,1,1,44,7,1,2
63,200008,1,1,44,1,1,1
61,75008,1,1,44,1,1,1
69,283635,1,1,45,4,1,1
72,18000,2,5,43,1,1,1
76,23100,2,5,39,1,1,1
62,110006,1,1,45,1,1,1
61,140006,1,1,44,1,1,1
85,0,0,5,31,7,1,2
74,42000,1,1,44,1,1,1
80,52179,1,5,43,1,1,1
66,9792,0,5,39,7,1,1
85,20015,0,5,34,4,1,2
53,8000,1,5,42,1,1,1
56,94000,1,1,43,1,1,1
38,54000,1,1,43,7,1,1
54,40000,1,1,39,4,1,1
38,300282,1,4,40,1,1,1
37,2,1,7,43,1,1,1
12,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
31,50090,1,1,40,7,1,1
5,0,1,0,0,7,1,1
49,45000,1,1,40,1,1,1
48,100000,1,1,36,1,1,1
14,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
47,154407,1,1,44,1,1,1
40,148603,1,1,43,1,1,1
16,4000,1,4,36,7,1,1
12,0,1,0,0,7,1,1
48,250461,1,1,43,1,1,1
47,3253,1,7,39,1,1,1
20,1002,1,7,40,7,1,1
15,250,1,7,34,7,1,1
13,0,1,0,0,7,1,1
38,133505,1,1,40,1,1,1
37,152405,1,4,40,1,1,1
6,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
80,17976,0,5,39,5,1,1
32,50000,0,1,40,7,1,2
85,13731,0,5,40,7,1,1
77,28330,1,5,40,1,1,1
78,13320,1,5,38,1,1,1
34,61700,1,1,43,1,1,1
30,113450,1,1,44,1,1,1
76,47069,0,5,39,4,1,1
71,40775,1,5,43,1,1,1
76,152328,1,5,43,1,1,1
68,53410,1,5,40,1,1,1
66,37975,1,5,41,1,1,1
80,63882,0,1,42,4,1,1
68,51001,0,1,44,4,1,1
70,114226,1,5,39,1,1,1
74,24715,1,5,39,1,1,1
58,39260,1,5,39,1,2,1
59,36100,1,1,38,1,1,1
69,67684,1,5,42,1,1,1
64,40434,1,5,39,1,1,1
79,65300,1,5,40,1,1,1
74,148779,1,5,43,1,1,1
53,96527,1,1,43,1,1,1
49,150028,1,1,44,1,1,1
22,16000,1,7,40,7,1,1
60,9012,0,1,36,5,1,2
72,46762,0,6,40,4,1,1
40,108020,1,1,43,1,5,1
33,547739,1,1,43,1,1,1
57,37000,1,1,42,1,1,1
56,10000,1,1,43,1,1,1
21,0,1,7,40,7,1,1
21,2421,1,7,40,7,1,1
74,82505,1,1,43,1,1,1
76,107258,1,1,46,1,1,1
60,25711,0,1,43,5,4,1
76,18934,1,5,42,1,1,1
80,36704,1,5,43,1,1,1
80,0,0,5,43,4,1,1
80,34064,0,5,43,5,1,1
29,153001,0,1,40,7,1,1
28,39500,0,1,42,7,1,1
76,52640,0,5,46,6,1,1
44,45000,1,1,43,1,4,1
61,32000,1,1,39,1,4,1
9,0,1,0,0,7,4,1
74,32695,1,5,39,1,1,1
71,17988,1,5,39,1,1,1
37,75310,0,1,44,7,1,1
36,151010,0,1,46,7,1,1
59,288311,1,1,43,1,1,1
59,168000,1,1,43,1,1,1
74,99635,1,5,40,1,1,1
73,26819,1,5,44,1,1,1
57,60205,0,1,39,7,1,1
73,74847,1,5,39,1,1,1
71,50726,1,5,40,1,1,1
85,32521,1,5,39,1,1,1
80,12529,1,5,39,1,1,1
55,28701,1,1,43,1,1,1
59,35000,1,1,40,1,1,2
21,14000,1,1,40,7,1,1
19,5500,1,1,37,7,1,1
18,4500,1,1,37,7,1,1
85,89611,1,5,44,1,1,1
78,15999,1,5,39,1,1,1
50,93197,1,1,44,1,1,1
48,28000,1,2,44,1,1,1
19,4000,1,7,39,7,1,1
17,0,1,7,37,7,1,1
26,144500,0,1,44,7,1,1
66,86600,0,1,44,5,1,1
64,41105,0,1,43,5,1,2
70,8351,1,5,43,1,1,1
66,16499,1,5,39,1,1,1
64,40635,0,1,39,5,1,1
68,190579,1,1,39,1,1,1
68,72000,1,1,43,1,1,1
65,40001,1,1,39,5,1,1
36,0,1,7,39,7,1,1
85,25594,0,5,39,5,1,1
25,40580,1,1,43,1,1,1
30,50002,1,1,39,1,1,1
75,154718,1,5,43,1,1,1
72,15051,1,5,43,1,1,1
37,39960,1,1,44,1,1,1
37,389361,1,1,43,1,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
53,15550,1,1,44,1,4,1
57,205600,1,1,44,1,1,1
17,55,1,7,37,7,1,1
57,96676,1,1,43,5,1,1
15,0,1,7,35,7,1,1
68,87604,1,1,45,1,1,1
72,233292,1,1,40,1,1,1
46,120211,1,1,44,1,1,1
46,185900,1,1,44,1,1,1
19,503,1,7,39,7,1,1
16,3003,1,1,36,7,1,1
11,0,1,0,0,7,1,1
72,25600,1,6,39,4,1,1
26,15451,0,1,43,7,1,1
30,60000,0,1,44,7,1,1
27,30685,0,1,43,7,1,1
63,10,1,5,42,1,1,1
56,53589,1,5,42,1,1,1
69,1825,0,5,42,4,1,1
78,32300,1,5,44,1,1,1
77,37000,1,5,43,1,1,1
33,90648,1,1,42,1,1,1
40,69628,1,1,43,1,1,1
1,0,1,0,0,7,1,1
44,65000,0,1,36,7,1,2
45,25000,0,1,39,7,1,2
30,0,1,7,39,1,1,1
43,65000,1,2,39,1,1,1
3,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
31,40006,0,1,43,7,1,1
40,58500,1,1,44,1,1,1
44,80500,1,1,39,1,1,1
3,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
80,17760,1,5,39,3,2,1
61,145198,1,1,44,5,1,1
85,265075,0,5,43,4,1,1
40,407483,0,1,44,3,2,2
45,57405,0,1,37,5,1,1
26,91005,0,1,44,7,1,1
31,113640,0,1,43,7,1,1
67,29896,0,5,40,6,1,1
67,62282,1,5,39,1,1,1
66,24715,1,5,39,1,1,1
85,0,1,5,39,4,1,1
44,56003,1,1,42,1,1,1
